prompt_id,rank,prompt_class,n_words,reward
mtbench_122,7,factual,275,-27.75
mtbench_123,0,factual,91,-25.8125
mtbench_123,1,factual,337,-27.375
mtbench_123,2,factual,242,-26.25
mtbench_123,3,factual,263,-26.625
mtbench_123,4,factual,38,-27.3125
mtbench_123,5,factual,163,-15.25
mtbench_123,6,factual,31,-27.625
mtbench_123,7,factual,119,-28.5
mtbench_124,0,factual,3,7.25
mtbench_124,1,factual,4,10.25
mtbench_124,2,factual,3,7.25
mtbench_124,3,factual,14,6.0
mtbench_124,4,factual,3,7.25
mtbench_124,5,factual,24,4.5
mtbench_124,6,factual,3,7.25
mtbench_124,7,factual,3,7.25
mtbench_125,0,factual,44,-30.6875
mtbench_125,1,factual,90,-28.625
mtbench_125,2,factual,257,-28.5
mtbench_125,3,factual,122,-30.6875
mtbench_125,4,factual,79,-12.875
mtbench_125,5,factual,57,-29.375
mtbench_125,6,factual,325,-26.75
mtbench_125,7,factual,280,-26.8125
mtbench_126,0,factual,99,-26.4375
mtbench_126,1,factual,311,-27.4375
mtbench_126,2,factual,78,-28.1875
mtbench_126,3,factual,44,-28.25
mtbench_126,4,factual,206,-27.8125
mtbench_126,5,factual,275,-26.25
mtbench_126,6,factual,162,-27.125
mtbench_126,7,factual,359,-28.0625
mtbench_127,0,factual,47,-24.625
mtbench_127,1,factual,3,-17.0
mtbench_127,2,factual,203,-28.125
mtbench_127,3,factual,57,-25.25
mtbench_127,4,factual,156,-29.875
mtbench_127,5,factual,164,-23.75
mtbench_127,6,factual,106,-23.75
mtbench_127,7,factual,269,-25.875
mtbench_128,0,factual,228,-23.75
mtbench_128,1,factual,77,-28.625
mtbench_128,2,factual,46,-28.8125
mtbench_128,3,factual,130,-27.5
mtbench_128,4,factual,260,-27.5
mtbench_128,5,factual,156,-27.875
mtbench_128,6,factual,40,-22.375
mtbench_128,7,factual,225,-27.5625
mtbench_129,0,factual,63,-21.75
mtbench_129,1,factual,255,-26.4375
mtbench_129,2,factual,345,-30.0
mtbench_129,3,factual,191,-24.875
mtbench_129,4,factual,80,-22.125
mtbench_129,5,factual,352,-19.5
mtbench_129,6,factual,301,-26.625
mtbench_129,7,factual,99,-28.125
mtbench_130,0,factual,29,-23.0
mtbench_130,1,factual,44,-26.5
mtbench_130,2,factual,351,-29.4375
mtbench_130,3,factual,106,-26.75
mtbench_130,4,factual,355,-27.75
mtbench_130,5,factual,28,-11.625
mtbench_130,6,factual,107,-15.5
mtbench_130,7,factual,235,-26.75
mtbench_131,0,factual,18,-4.62492
mtbench_131,1,factual,154,-20.75
mtbench_131,2,factual,50,-5.62494
mtbench_131,3,factual,67,-12.625
mtbench_131,4,factual,41,-3.49997
mtbench_131,5,factual,18,-4.62492
mtbench_131,6,factual,18,-4.62492
mtbench_131,7,factual,18,-4.62492
mtbench_132,0,factual,15,0.25
mtbench_132,1,factual,50,-2.0
mtbench_132,2,factual,15,0.25
mtbench_132,3,factual,15,0.25
mtbench_132,4,factual,15,0.25
mtbench_132,5,factual,15,0.25
mtbench_132,6,factual,117,-4.25
mtbench_132,7,factual,15,0.25
mtbench_133,0,factual,0,-8.0
mtbench_133,1,factual,54,-26.6875
mtbench_133,2,factual,0,-8.0
mtbench_133,3,factual,21,-26.625
mtbench_133,4,factual,0,-8.0
mtbench_133,5,factual,14,-26.375
mtbench_133,6,factual,0,-8.0
mtbench_133,7,factual,0,-8.0
mtbench_134,0,factual,0,-7.49999
mtbench_134,1,factual,0,-7.49999
mtbench_134,2,factual,0,-7.49999
mtbench_134,3,factual,0,-7.49999
mtbench_134,4,factual,0,-7.49999
mtbench_134,5,factual,0,-7.49999
mtbench_134,6,factual,0,-7.49999
mtbench_134,7,factual,0,-7.49999
mtbench_135,0,factual,0,-8.5
mtbench_135,1,factual,0,-8.5
mtbench_135,2,factual,0,-8.5
mtbench_135,3,factual,0,-8.5
mtbench_135,4,factual,0,-8.5
mtbench_135,5,factual,0,-8.5
mtbench_135,6,factual,0,-8.5
mtbench_135,7,factual,0,-8.5
mtbench_136,0,factual,0,-9.125
mtbench_136,1,factual,92,-25.5
mtbench_136,2,factual,0,-9.125
mtbench_136,3,factual,24,-25.3125
mtbench_136,4,factual,150,-26.125
mtbench_136,5,factual,0,-9.125
mtbench_136,6,factual,0,-9.125
mtbench_136,7,factual,0,-9.125
mtbench_137,0,factual,263,-23.0
mtbench_137,1,factual,45,-27.0625
mtbench_137,2,factual,210,-27.0625
mtbench_137,3,factual,201,-25.5625
mtbench_137,4,factual,308,-15.375
mtbench_137,5,factual,273,-28.3125
mtbench_137,6,factual,263,-23.875
mtbench_137,7,factual,27,-27.625
mtbench_138,0,factual,15,-8.5
mtbench_138,1,factual,327,-11.5
mtbench_138,2,factual,187,-23.0
mtbench_138,3,factual,324,-17.5
mtbench_138,4,factual,280,-26.75
mtbench_138,5,factual,15,-8.5
mtbench_138,6,factual,15,-8.5
mtbench_138,7,factual,15,-8.5
mtbench_139,0,factual,5,-28.125
mtbench_139,1,factual,6,-27.625
mtbench_139,2,factual,5,-28.125
mtbench_139,3,factual,32,-21.5
mtbench_139,4,factual,5,-28.125
mtbench_139,5,factual,137,-27.1875
mtbench_139,6,factual,5,-28.125
mtbench_139,7,factual,5,-28.125
mtbench_140,0,factual,2,-29.4375
mtbench_140,1,factual,7,-27.25
mtbench_140,2,factual,15,-28.125
mtbench_140,3,factual,4,-29.375
mtbench_140,4,factual,5,-28.75
mtbench_140,5,factual,15,-29.125
mtbench_140,6,factual,6,-29.375
mtbench_140,7,factual,7,-29.25
mtbench_141,0,factual,91,-18.375
mtbench_141,1,factual,313,-24.25
mtbench_141,2,factual,1,-17.25
mtbench_141,3,factual,1,-17.25
mtbench_141,4,factual,273,-29.0
mtbench_141,5,factual,292,-26.4375
mtbench_141,6,factual,1,-17.25
mtbench_141,7,factual,301,-29.25
mtbench_142,0,factual,256,-27.4375
mtbench_142,1,factual,73,-23.125
mtbench_142,2,factual,168,-26.75
mtbench_142,3,factual,179,-26.875
mtbench_142,4,factual,212,-29.0
mtbench_142,5,factual,36,-21.75
mtbench_142,6,factual,315,-13.5
mtbench_142,7,factual,166,-27.4375
mtbench_143,0,factual,310,-24.125
mtbench_143,1,factual,285,-27.5
mtbench_143,2,factual,314,-27.6875
mtbench_143,3,factual,299,-23.75
mtbench_143,4,factual,299,-23.875
mtbench_143,5,factual,162,-21.625
mtbench_143,6,factual,323,-22.5625
mtbench_143,7,factual,255,-25.125
mtbench_144,0,factual,123,-24.5
mtbench_144,1,factual,332,-27.625
mtbench_144,2,factual,243,-16.5
mtbench_144,3,factual,47,-29.5
mtbench_144,4,factual,8,-23.25
mtbench_144,5,factual,34,-11.75
mtbench_144,6,factual,278,-27.375
mtbench_144,7,factual,156,-23.25
mtbench_145,0,factual,60,-27.1875
mtbench_145,1,factual,100,-26.1875
mtbench_145,2,factual,6,-12.875
mtbench_145,3,factual,160,-26.625
mtbench_145,4,factual,187,-26.9375
mtbench_145,5,factual,36,-17.0
mtbench_145,6,factual,4,-4.49999
mtbench_145,7,factual,208,-21.375
mtbench_146,0,factual,335,-28.5625
mtbench_146,1,factual,51,-11.25
mtbench_146,2,factual,20,-13.12499
mtbench_146,3,factual,287,-22.0
mtbench_146,4,factual,136,-17.875
mtbench_146,5,factual,142,-26.3125
mtbench_146,6,factual,20,-13.12499
mtbench_146,7,factual,307,-25.125
mtbench_147,0,factual,267,-29.1875
mtbench_147,1,factual,124,-5.5
mtbench_147,2,factual,0,-16.62499
mtbench_147,3,factual,0,-16.62499
mtbench_147,4,factual,87,-29.1875
mtbench_147,5,factual,205,-28.1875
mtbench_147,6,factual,56,-23.875
mtbench_147,7,factual,8,-22.875
mtbench_148,0,factual,46,-13.125
mtbench_148,1,factual,345,-28.625
mtbench_148,2,factual,323,-26.125
mtbench_148,3,factual,367,-25.125
mtbench_148,4,factual,38,-18.875
mtbench_148,5,factual,361,-26.4375
mtbench_148,6,factual,268,-27.625
mtbench_148,7,factual,229,-25.125
mtbench_149,0,factual,22,-4.5
mtbench_149,1,factual,260,-13.25
mtbench_149,2,factual,22,-4.5
mtbench_149,3,factual,275,-7.25
mtbench_149,4,factual,278,5.25
mtbench_149,5,factual,22,-4.5
mtbench_149,6,factual,345,-7.25
mtbench_149,7,factual,22,-4.5
mtbench_150,0,factual,327,-23.75
mtbench_150,1,factual,145,-26.1875
mtbench_150,2,factual,153,-17.125
mtbench_150,3,factual,141,-15.25
mtbench_150,4,factual,238,-21.875
mtbench_150,5,factual,154,-12.125
mtbench_150,6,factual,104,-22.0
mtbench_150,7,factual,8,-15.0
mtbench_151,0,factual,255,-27.1875
mtbench_151,1,factual,217,-28.4375
mtbench_151,2,factual,192,-29.4375
mtbench_151,3,factual,338,-17.625
mtbench_151,4,factual,326,-14.25
mtbench_151,5,factual,52,-8.25
mtbench_151,6,factual,87,-23.375
mtbench_151,7,factual,273,-27.9375
mtbench_152,0,factual,341,-10.0
mtbench_152,1,factual,348,-12.25
mtbench_152,2,factual,337,-26.1875
mtbench_152,3,factual,362,-16.625
mtbench_152,4,factual,365,-6.875
mtbench_152,5,factual,330,-10.375
mtbench_152,6,factual,310,-18.25
mtbench_152,7,factual,349,-19.625
mtbench_153,0,factual,327,-18.25
mtbench_153,1,factual,319,-29.0
mtbench_153,2,factual,311,-17.625
mtbench_153,3,factual,127,-15.375
mtbench_153,4,factual,180,-24.9375
mtbench_153,5,factual,340,-9.375
mtbench_153,6,factual,3,-10.74998
mtbench_153,7,factual,30,-12.87499
mtbench_154,0,factual,87,-26.5625
mtbench_154,1,factual,33,-24.375
mtbench_154,2,factual,107,-28.3125
mtbench_154,3,factual,308,-14.5
mtbench_154,4,factual,225,-28.125
mtbench_154,5,factual,111,-29.75
mtbench_154,6,factual,10,-20.125
mtbench_154,7,factual,27,-26.625
mtbench_155,0,factual,186,-21.875
mtbench_155,1,factual,314,-25.125
mtbench_155,2,factual,235,-28.0
mtbench_155,3,factual,189,-25.0
mtbench_155,4,factual,217,-23.0
mtbench_155,5,factual,141,-21.75
mtbench_155,6,factual,23,-17.5
mtbench_155,7,factual,357,-23.0
mtbench_156,0,factual,119,-12.875
mtbench_156,1,factual,358,-19.625
mtbench_156,2,factual,8,-19.625
mtbench_156,3,factual,35,-27.8125
mtbench_156,4,factual,198,-28.9375
mtbench_156,5,factual,268,-26.625
mtbench_156,6,factual,17,-20.75
mtbench_156,7,factual,320,-26.375
mtbench_157,0,factual,205,-10.625
mtbench_157,1,factual,309,-25.625
mtbench_157,2,factual,30,-18.0
mtbench_157,3,factual,305,-9.875
mtbench_157,4,factual,45,-13.625
mtbench_157,5,factual,11,-5.25
mtbench_157,6,factual,251,-23.9375
mtbench_157,7,factual,315,-22.125
mtbench_158,0,factual,13,-20.875
mtbench_158,1,factual,351,-19.75
mtbench_158,2,factual,169,-11.25
mtbench_158,3,factual,346,-26.0
mtbench_158,4,factual,34,-22.5
mtbench_158,5,factual,89,-3.5
mtbench_158,6,factual,67,-26.875
mtbench_158,7,factual,38,-26.3125
mtbench_159,0,factual,11,-17.25
mtbench_159,1,factual,30,-25.875
mtbench_159,2,factual,64,-26.3125
mtbench_159,3,factual,24,-27.125
mtbench_159,4,factual,239,-4.5
mtbench_159,5,factual,84,-28.625
mtbench_159,6,factual,11,-17.25
mtbench_159,7,factual,110,-25.0
mtbench_160,0,factual,282,-29.5
mtbench_160,1,factual,93,-24.625
mtbench_160,2,factual,150,-22.75
mtbench_160,3,factual,185,-22.75
mtbench_160,4,factual,327,-22.25
mtbench_160,5,factual,12,-20.25
mtbench_160,6,factual,327,-25.75
mtbench_160,7,factual,28,-8.75
mtbench_81,0,factual,339,-29.4375
mtbench_81,1,factual,345,-12.5
mtbench_81,2,factual,336,-29.0625
mtbench_81,3,factual,128,-5.0
mtbench_81,4,factual,350,-22.75
mtbench_81,5,factual,334,-16.875
mtbench_81,6,factual,335,-29.25
mtbench_81,7,factual,321,-28.75
mtbench_82,0,factual,56,-29.0625
mtbench_82,1,factual,76,6.25
mtbench_82,2,factual,140,-30.0625
mtbench_82,3,factual,237,-22.125
mtbench_82,4,factual,193,2.25
mtbench_82,5,factual,357,-27.25
mtbench_82,6,factual,110,-27.3125
mtbench_82,7,factual,14,16.0
mtbench_83,0,factual,292,-25.5
mtbench_83,1,factual,355,-29.3125
mtbench_83,2,factual,5,-15.5
mtbench_83,3,factual,5,-15.5
mtbench_83,4,factual,6,-14.125
mtbench_83,5,factual,199,-23.5
mtbench_83,6,factual,5,-15.5
mtbench_83,7,factual,208,-9.875
mtbench_84,0,factual,27,-25.9375
mtbench_84,1,factual,365,-19.875
mtbench_84,2,factual,149,-29.125
mtbench_84,3,factual,257,-28.125
mtbench_84,4,factual,20,-5.24999
mtbench_84,5,factual,377,-27.375
mtbench_84,6,factual,364,-30.1875
mtbench_84,7,factual,308,-28.5625
mtbench_85,0,factual,87,-27.5
mtbench_85,1,factual,15,-25.125
mtbench_85,2,factual,7,-6.875
mtbench_85,3,factual,100,-23.125
mtbench_85,4,factual,151,-20.625
mtbench_85,5,factual,29,-20.125
mtbench_85,6,factual,135,-26.3125
mtbench_85,7,factual,282,-23.25
mtbench_86,0,factual,307,-19.5
mtbench_86,1,factual,150,-27.375
mtbench_86,2,factual,148,-25.875
mtbench_86,3,factual,59,-25.25
mtbench_86,4,factual,336,-27.5
mtbench_86,5,factual,207,-29.5625
mtbench_86,6,factual,15,-28.1875
mtbench_86,7,factual,193,-26.0
mtbench_87,0,factual,47,-7.25
mtbench_87,1,factual,280,-9.375
mtbench_87,2,factual,347,-17.5
mtbench_87,3,factual,167,-5.5
mtbench_87,4,factual,293,-25.75
mtbench_87,5,factual,129,1.75
mtbench_87,6,factual,372,-24.625
mtbench_87,7,factual,374,-1.5
mtbench_88,0,factual,145,-23.875
mtbench_88,1,factual,11,-27.6875
mtbench_88,2,factual,218,-23.25
mtbench_88,3,factual,63,-23.75
mtbench_88,4,factual,248,-25.8125
mtbench_88,5,factual,169,-16.5
mtbench_88,6,factual,61,-10.125
mtbench_88,7,factual,323,-26.625
mtbench_89,0,factual,124,-15.25
mtbench_89,1,factual,336,-14.75
mtbench_89,2,factual,13,-5.5
mtbench_89,3,factual,123,-7.5
mtbench_89,4,factual,297,-22.75
mtbench_89,5,factual,83,-26.0
mtbench_89,6,factual,264,-13.0
mtbench_89,7,factual,105,-17.625
mtbench_90,0,factual,0,-7.75
mtbench_90,1,factual,215,-20.5
mtbench_90,2,factual,162,-29.8125
mtbench_90,3,factual,102,-27.125
mtbench_90,4,factual,0,-7.75
mtbench_90,5,factual,110,-23.375
mtbench_90,6,factual,0,-7.75
mtbench_90,7,factual,40,-19.25
mtbench_91,0,factual,363,-26.8125
mtbench_91,1,factual,308,-28.9375
mtbench_91,2,factual,366,-28.25
mtbench_91,3,factual,340,-23.125
mtbench_91,4,factual,334,-28.125
mtbench_91,5,factual,67,-24.375
mtbench_91,6,factual,318,-27.875
mtbench_91,7,factual,358,-26.8125
mtbench_92,0,factual,314,-20.375
mtbench_92,1,factual,363,-26.9375
mtbench_92,2,factual,332,-25.625
mtbench_92,3,factual,333,-21.375
mtbench_92,4,factual,349,-25.0
mtbench_92,5,factual,342,-20.75
mtbench_92,6,factual,69,-26.0625
mtbench_92,7,factual,41,-10.875
mtbench_93,0,factual,326,-18.625
mtbench_93,1,factual,83,-7.5
mtbench_93,2,factual,136,-26.125
mtbench_93,3,factual,330,-26.5
mtbench_93,4,factual,86,-28.625
mtbench_93,5,factual,334,0.5
mtbench_93,6,factual,326,-21.125
mtbench_93,7,factual,351,-27.6875
mtbench_94,0,factual,323,-9.75
mtbench_94,1,factual,336,-26.5
mtbench_94,2,factual,201,-28.5
mtbench_94,3,factual,345,-25.625
mtbench_94,4,factual,340,-20.5
mtbench_94,5,factual,333,-28.875
mtbench_94,6,factual,332,-8.5
mtbench_94,7,factual,343,-25.625
mtbench_95,0,factual,1,-1.75
mtbench_95,1,factual,278,-23.375
mtbench_95,2,factual,147,-17.875
mtbench_95,3,factual,199,-28.25
mtbench_95,4,factual,130,-25.375
mtbench_95,5,factual,1,-1.75
mtbench_95,6,factual,1,-1.75
mtbench_95,7,factual,193,-14.25
mtbench_96,0,factual,1,-17.875
mtbench_96,1,factual,317,-26.4375
mtbench_96,2,factual,314,-29.4375
mtbench_96,3,factual,168,-24.875
mtbench_96,4,factual,310,-28.5
mtbench_96,5,factual,349,-26.25
mtbench_96,6,factual,127,-13.375
mtbench_96,7,factual,1,-17.875
mtbench_97,0,factual,341,-28.0
mtbench_97,1,factual,31,-1.5
mtbench_97,2,factual,52,7.0
mtbench_97,3,factual,349,-21.5
mtbench_97,4,factual,355,-15.625
mtbench_97,5,factual,93,-22.375
mtbench_97,6,factual,17,4.25
mtbench_97,7,factual,306,-25.625
mtbench_98,0,factual,238,-26.5
mtbench_98,1,factual,339,-28.25
mtbench_98,2,factual,310,-27.0
mtbench_98,3,factual,166,-28.375
mtbench_98,4,factual,309,-24.8125
mtbench_98,5,factual,324,-25.5
mtbench_98,6,factual,112,-19.0
mtbench_98,7,factual,61,-24.0
mtbench_99,0,factual,100,-23.375
mtbench_99,1,factual,249,-28.0
mtbench_99,2,factual,332,-26.0625
mtbench_99,3,factual,76,-15.125
mtbench_99,4,factual,145,-28.8125
mtbench_99,5,factual,27,-21.625
mtbench_99,6,factual,85,-26.1875
mtbench_99,7,factual,343,-29.75
