prompt_id,rank,prompt_class,n_words,reward
7en7vl,3,creative,171,-29.0625
7en7vl,4,creative,0,-10.24999
7en7vl,5,creative,44,-20.25
7en7vl,6,creative,165,-27.5
7en7vl,7,creative,7,-28.5
7ezd5t,0,creative,149,-28.375
7ezd5t,1,creative,167,-16.25
7ezd5t,2,creative,165,-27.75
7ezd5t,3,creative,176,-19.375
7ezd5t,4,creative,101,-25.875
7ezd5t,5,creative,174,-27.3125
7ezd5t,6,creative,119,-14.125
7ezd5t,7,creative,104,-25.875
7gjj2w,0,creative,65,-25.875
7gjj2w,1,creative,82,-27.3125
7gjj2w,2,creative,84,-27.75
7gjj2w,3,creative,162,-24.25
7gjj2w,4,creative,171,-26.75
7gjj2w,5,creative,61,-20.0
7gjj2w,6,creative,165,-27.25
7gjj2w,7,creative,60,-27.3125
7h9f8e,0,creative,40,-21.5
7h9f8e,1,creative,0,-14.875
7h9f8e,2,creative,159,-25.875
7h9f8e,3,creative,150,-28.875
7h9f8e,4,creative,120,-28.0
7h9f8e,5,creative,47,-15.625
7h9f8e,6,creative,153,-28.875
7h9f8e,7,creative,131,-27.0
7iltd1,0,creative,140,-28.375
7iltd1,1,creative,18,-30.4375
7iltd1,2,creative,158,-7.75
7iltd1,3,creative,45,-27.3125
7iltd1,4,creative,153,-25.875
7iltd1,5,creative,173,-23.625
7iltd1,6,creative,149,-29.0
7iltd1,7,creative,170,-11.625
7iubwq,0,creative,178,-23.875
7iubwq,1,creative,4,-6.5
7iubwq,2,creative,153,-11.375
7iubwq,3,creative,11,-13.125
7iubwq,4,creative,156,-27.9375
7iubwq,5,creative,158,-27.3125
7iubwq,6,creative,147,-27.1875
7iubwq,7,creative,21,-21.875
7jfvx7,0,creative,164,-28.0625
7jfvx7,1,creative,157,-20.75
7jfvx7,2,creative,150,-24.625
7jfvx7,3,creative,70,-25.625
7jfvx7,4,creative,149,-26.75
7jfvx7,5,creative,175,-28.625
7jfvx7,6,creative,0,-12.0
7jfvx7,7,creative,149,-25.375
7jqj29,0,creative,162,-15.875
7jqj29,1,creative,90,-27.5625
7jqj29,2,creative,15,-14.5
7jqj29,3,creative,129,-12.625
7jqj29,4,creative,177,-28.5625
7jqj29,5,creative,0,-8.74999
7jqj29,6,creative,60,-23.375
7jqj29,7,creative,152,-26.875
7l7e1m,0,creative,0,-15.875
7l7e1m,1,creative,145,-19.125
7l7e1m,2,creative,13,-27.625
7l7e1m,3,creative,82,-24.25
7l7e1m,4,creative,80,-25.875
7l7e1m,5,creative,158,-28.0
7l7e1m,6,creative,157,-26.5
7l7e1m,7,creative,13,-20.0
7ld0jk,0,creative,0,-12.25
7ld0jk,1,creative,161,-26.9375
7ld0jk,2,creative,35,-14.5
7ld0jk,3,creative,70,-28.75
7ld0jk,4,creative,153,-27.625
7ld0jk,5,creative,150,-29.3125
7ld0jk,6,creative,156,-28.0
7ld0jk,7,creative,150,-28.25
7lzk5g,0,creative,124,-29.875
7lzk5g,1,creative,3,-29.625
7lzk5g,2,creative,0,-2.75
7lzk5g,3,creative,40,-15.125
7lzk5g,4,creative,0,-2.75
7lzk5g,5,creative,0,-2.75
7lzk5g,6,creative,0,-2.75
7lzk5g,7,creative,143,-17.25
7q0acw,0,creative,61,-27.625
7q0acw,1,creative,147,-13.875
7q0acw,2,creative,114,-27.6875
7q0acw,3,creative,126,-26.25
7q0acw,4,creative,103,-29.5
7q0acw,5,creative,57,-15.0
7q0acw,6,creative,147,-20.875
7q0acw,7,creative,174,-24.5
7rb6uj,0,creative,1,-27.4375
7rb6uj,1,creative,141,-26.375
7rb6uj,2,creative,150,-24.875
7rb6uj,3,creative,114,-28.5625
7rb6uj,4,creative,27,-27.625
7rb6uj,5,creative,150,-29.0
7rb6uj,6,creative,9,-28.0625
7rb6uj,7,creative,0,-1.25
7rie85,0,creative,0,-17.0
7rie85,1,creative,171,-23.5
7rie85,2,creative,50,-25.8125
7rie85,3,creative,16,-11.375
7rie85,4,creative,0,-17.0
7rie85,5,creative,9,-23.875
7rie85,6,creative,27,-26.6875
7rie85,7,creative,71,-0.24993
7rpy8m,0,creative,11,-29.75
7rpy8m,1,creative,157,-16.5
7rpy8m,2,creative,185,-17.75
7rpy8m,3,creative,148,-29.0625
7rpy8m,4,creative,67,-26.3125
7rpy8m,5,creative,157,-25.625
7rpy8m,6,creative,0,-7.625
7rpy8m,7,creative,121,-25.5
7svmp5,0,creative,35,-20.875
7svmp5,1,creative,100,-27.625
7svmp5,2,creative,83,-12.5
7svmp5,3,creative,145,-18.25
7svmp5,4,creative,0,-13.0
7svmp5,5,creative,0,-13.0
7svmp5,6,creative,0,-13.0
7svmp5,7,creative,40,-16.75
7tge90,0,creative,130,-23.375
7tge90,1,creative,111,-21.375
7tge90,2,creative,144,-27.4375
7tge90,3,creative,60,-21.5
7tge90,4,creative,172,-27.375
7tge90,5,creative,0,-5.875
7tge90,6,creative,0,-5.875
7tge90,7,creative,12,-26.6875
7u04a5,0,creative,0,-1.0
7u04a5,1,creative,141,-27.625
7u04a5,2,creative,0,-1.0
7u04a5,3,creative,18,-20.125
7u04a5,4,creative,0,-1.0
7u04a5,5,creative,13,-24.625
7u04a5,6,creative,0,-1.0
7u04a5,7,creative,78,-28.1875
7uezw8,0,creative,19,-27.375
7uezw8,1,creative,159,-27.6875
7uezw8,2,creative,159,-26.6875
7uezw8,3,creative,21,-20.125
7uezw8,4,creative,0,-11.25
7uezw8,5,creative,161,-25.25
7uezw8,6,creative,158,-25.0
7uezw8,7,creative,150,-24.75
7v8ind,0,creative,110,-11.75
7v8ind,1,creative,0,-5.75
7v8ind,2,creative,141,-27.25
7v8ind,3,creative,80,-17.125
7v8ind,4,creative,175,-20.625
7v8ind,5,creative,151,-29.6875
7v8ind,6,creative,146,-22.5
7v8ind,7,creative,81,-28.9375
80sf6g,0,creative,167,-25.625
80sf6g,1,creative,165,-28.4375
80sf6g,2,creative,50,-25.375
80sf6g,3,creative,0,-10.75
80sf6g,4,creative,163,-28.5625
80sf6g,5,creative,108,-23.5
80sf6g,6,creative,19,-28.5625
80sf6g,7,creative,97,-26.5625
83mehz,0,creative,18,-22.625
83mehz,1,creative,166,-24.375
83mehz,2,creative,171,-16.0
83mehz,3,creative,19,-22.625
83mehz,4,creative,148,-26.4375
83mehz,5,creative,178,-26.9375
83mehz,6,creative,0,-14.125
83mehz,7,creative,170,-22.75
849wc3,0,creative,157,-27.9375
849wc3,1,creative,102,-28.8125
849wc3,2,creative,94,-29.5625
849wc3,3,creative,135,-27.875
849wc3,4,creative,137,-26.25
849wc3,5,creative,0,-17.375
849wc3,6,creative,14,-28.25
849wc3,7,creative,101,-28.375
87ak6w,0,creative,96,-26.625
87ak6w,1,creative,157,-24.75
87ak6w,2,creative,131,-23.625
87ak6w,3,creative,145,-29.4375
87ak6w,4,creative,7,-8.25
87ak6w,5,creative,71,-13.875
87ak6w,6,creative,87,8.5
87ak6w,7,creative,157,-29.0625
87tx3g,0,creative,5,-27.25
87tx3g,1,creative,49,-22.25
87tx3g,2,creative,34,-25.375
87tx3g,3,creative,140,-27.625
87tx3g,4,creative,168,-20.875
87tx3g,5,creative,3,-23.25
87tx3g,6,creative,16,-23.75
87tx3g,7,creative,148,-19.25
8a18sf,0,creative,21,-26.9375
8a18sf,1,creative,149,-23.75
8a18sf,2,creative,169,-26.4375
8a18sf,3,creative,32,-26.0625
8a18sf,4,creative,169,-12.375
8a18sf,5,creative,13,-23.625
8a18sf,6,creative,152,-21.875
8a18sf,7,creative,164,-13.125
8aec6t,0,creative,140,-27.6875
8aec6t,1,creative,163,-19.125
8aec6t,2,creative,164,-29.0
8aec6t,3,creative,50,-24.25
8aec6t,4,creative,43,-27.625
8aec6t,5,creative,154,-26.5
8aec6t,6,creative,15,-30.8125
8aec6t,7,creative,21,-29.875
8fk0hr,0,creative,113,-28.4375
8fk0hr,1,creative,14,-24.0
8fk0hr,2,creative,164,-29.4375
8fk0hr,3,creative,139,-28.0625
8fk0hr,4,creative,158,-24.8125
